file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms,harvest_mode
Li14AlCd4GeAs4_id3931_E-2.20.cif,Li14AlCd4GeAs4,-2.1983,1.005,Semiconductor,I222,23,48,LIGHT
Li15InSnSb_id364_E-2.20.cif,Li15InSnSb,-2.197,0.0,Metal,Pmna,53,36,LIGHT
MgIn4_id1430_E-2.20.cif,MgIn4,-2.1959,0.0,Metal,I4/mmm,139,10,LIGHT
NaLiGa8(SbO4)2_id3690_E-2.19.cif,NaLiGa8(SbO4)2,-2.1903,0.0,Metal,P321,150,20,LIGHT
Na2Ca2Ge_id3807_E-2.19.cif,Na2Ca2Ge,-2.1893,0.007,Metal,R-3m,166,15,LIGHT
ZnIn6_id1665_E-2.19.cif,ZnIn6,-2.1892,0.0,Metal,Pban,50,14,LIGHT
Li3Ga2_id1756_E-2.19.cif,Li3Ga2,-2.1874,0.0,Metal,Cmce,64,20,LIGHT
In5Ga3_id2822_E-2.19.cif,In5Ga3,-2.1871,0.0,Metal,P4_2/m,84,16,LIGHT
Na2GaSb_id4924_E-2.19.cif,Na2GaSb,-2.1862,0.977,Semiconductor,P4_32_12,96,16,LIGHT
Li3BeAl2Zn2Ga2SiGeO_id1412_E-2.19.cif,Li3BeAl2Zn2Ga2SiGeO,-2.1855,0.0,Metal,P2_1,4,26,LIGHT
SrCa4MgScAl_id3496_E-2.19.cif,SrCa4MgScAl,-2.1851,0.0,Metal,P3_1,144,24,LIGHT
KZn(CdTe)2_id1055_E-2.18.cif,KZn(CdTe)2,-2.1815,0.339,Semiconductor,P4_2/mmc,131,12,LIGHT
Na3Te_id1866_E-2.18.cif,Na3Te,-2.1804,0.0,Metal,Ibca,73,32,LIGHT
K(InS)2_id1314_E-2.18.cif,K(InS)2,-2.1804,2.427,Semiconductor,P3m1,156,5,LIGHT
Sr2MgIn_id2204_E-2.18.cif,Sr2MgIn,-2.1792,0.0,Metal,Fm-3m,225,16,LIGHT
Li2CaAl_id2130_E-2.18.cif,Li2CaAl,-2.1789,0.0,Metal,Ibca,73,32,LIGHT
MgGa_id4745_E-2.18.cif,MgGa,-2.1785,0.0,Metal,I4_1/acd,142,32,LIGHT
Mg3ZnGa8_id1504_E-2.18.cif,Mg3ZnGa8,-2.1782,0.0,Metal,P6/mmm,191,12,LIGHT
Li3Zn3Ga4_id569_E-2.18.cif,Li3Zn3Ga4,-2.1776,0.0,Metal,I-43d,220,40,LIGHT
Zn4In2GaTe2_id2081_E-2.18.cif,Zn4In2GaTe2,-2.1774,1.365,Semiconductor,Pnn2,34,18,LIGHT
LiZn3Cd3Sn4_id1919_E-2.18.cif,LiZn3Cd3Sn4,-2.1768,0.0,Metal,Pm-3n,223,22,LIGHT
Sc(ZnGa)3_id3397_E-2.18.cif,Sc(ZnGa)3,-2.1767,0.0,Metal,R-3,148,42,LIGHT
ZnP2_id3550_E-2.18.cif,ZnP2,-2.1767,0.0,Metal,P4/mmm,123,6,LIGHT
Al3Zn5_id95_E-2.18.cif,Al3Zn5,-2.1755,0.0,Metal,Im-3m,229,16,LIGHT
Ba4(NaIn)3_id374_E-2.17.cif,Ba4(NaIn)3,-2.174,0.0,Metal,I-43d,220,40,LIGHT
NaAlZn2In2Ga2SnSb_id3266_E-2.17.cif,NaAlZn2In2Ga2SnSb,-2.1737,0.0,Metal,P4_3,78,40,LIGHT
LiMgS4_id1655_E-2.17.cif,LiMgS4,-2.1735,0.161,Semiconductor,Fd-3m,227,48,LIGHT
Mg6CdGa12_id1571_E-2.17.cif,Mg6CdGa12,-2.1727,0.0,Metal,Im-3,204,38,LIGHT
Sn4Ge6As_id378_E-2.17.cif,Sn4Ge6As,-2.1715,0.0,Metal,Pm-3,200,11,LIGHT
Li6Sc2Ti2ZnCd4_id4432_E-2.17.cif,Li6Sc2Ti2ZnCd4,-2.1699,0.0,Metal,P1,1,60,LIGHT
CdSn2_id3583_E-2.17.cif,CdSn2,-2.1689,0.0,Metal,Pn-3m,224,6,LIGHT
BaNa12Li6O3_id3154_E-2.17.cif,BaNa12Li6O3,-2.1673,0.0,Metal,Im-3,204,44,LIGHT
K2Ga7_id768_E-2.17.cif,K2Ga7,-2.1669,0.0,Metal,Pmmm,47,9,LIGHT
Zn4In3GaGe_id4530_E-2.17.cif,Zn4In3GaGe,-2.1651,0.0,Metal,C222,21,18,LIGHT
Na7Li2GeSe2_id2313_E-2.16.cif,Na7Li2GeSe2,-2.1627,2.846,Semiconductor,C222,21,24,LIGHT
Sr2Zn3O_id4515_E-2.16.cif,Sr2Zn3O,-2.1626,0.042,Metal,Pn-3m,224,12,LIGHT
K7PO_id4781_E-2.16.cif,K7PO,-2.1615,1.195,Semiconductor,P6_322,182,18,LIGHT
Ba(AlZn)4_id1294_E-2.16.cif,Ba(AlZn)4,-2.16,0.0,Metal,P4_2/nmc,137,18,LIGHT
Ca5O_id4254_E-2.16.cif,Ca5O,-2.1579,0.0,Metal,Pn-3m,224,12,LIGHT
Ba3CdGa_id1881_E-2.16.cif,Ba3CdGa,-2.1566,0.0,Metal,R-3c,167,30,LIGHT
SrZn4(SiSn2)2_id1772_E-2.16.cif,SrZn4(SiSn2)2,-2.1561,0.766,Semiconductor,I-4c2,120,44,LIGHT
LiAlCdInGa_id3511_E-2.16.cif,LiAlCdInGa,-2.1553,0.0,Metal,Ibca,73,40,LIGHT
ZnSn2_id1987_E-2.15.cif,ZnSn2,-2.1544,0.0,Metal,P2_1/m,11,12,LIGHT
K4Cd5Ga2Sn(TeAs)4_id1027_E-2.15.cif,K4Cd5Ga2Sn(TeAs)4,-2.1508,0.0,Metal,I-42m,121,40,LIGHT
KIn3_id3226_E-2.15.cif,KIn3,-2.1498,0.0,Metal,I4_1/amd,141,16,LIGHT
Ba4Li(Cd2Sn)3_id2255_E-2.15.cif,Ba4Li(Cd2Sn)3,-2.1491,0.0,Metal,Im-3m,229,28,LIGHT
Ca3Sn10Sb_id4429_E-2.15.cif,Ca3Sn10Sb,-2.1479,0.0,Metal,Pm-3,200,14,LIGHT
MgGa5Sn4_id2893_E-2.15.cif,MgGa5Sn4,-2.1476,0.0,Metal,P4/mnc,128,40,LIGHT
KMg2Ga3_id475_E-2.15.cif,KMg2Ga3,-2.1468,0.0,Metal,Cmmm,65,12,LIGHT
K2GaGe_id1478_E-2.15.cif,K2GaGe,-2.1465,0.897,Semiconductor,Fm-3m,225,16,LIGHT
Li4MgIn3Ga4_id1660_E-2.15.cif,Li4MgIn3Ga4,-2.145,0.0,Metal,I-42m,121,24,LIGHT
InCN5O4_id2635_E-2.14.cif,InCN5O4,-2.1391,0.0,Metal,Pban,50,22,LIGHT
NaIn_id4762_E-2.14.cif,NaIn,-2.1385,0.479,Semiconductor,I4_1/amd,141,8,LIGHT
ScZn4Ga_id4563_E-2.14.cif,ScZn4Ga,-2.1356,0.0,Metal,Imm2,44,12,LIGHT
Na3Li4Cd2Ga2P_id3814_E-2.13.cif,Na3Li4Cd2Ga2P,-2.1347,0.0,Metal,P-3m1,164,12,LIGHT
Zn3GaGe_id760_E-2.13.cif,Zn3GaGe,-2.1346,0.0,Metal,Cmme,67,20,LIGHT
Na2LiMg2InSn2_id2134_E-2.13.cif,Na2LiMg2InSn2,-2.1333,0.0,Metal,P4_2/mcm,132,16,LIGHT
K2Ba2Li3CdSe6_id852_E-2.13.cif,K2Ba2Li3CdSe6,-2.1294,0.0,Metal,P1,1,42,LIGHT
In10Sn_id2937_E-2.13.cif,In10Sn,-2.1266,0.0,Metal,Imm2,44,22,LIGHT
Li(MgIn)2_id4095_E-2.13.cif,Li(MgIn)2,-2.1262,0.0,Metal,Pn-3m,224,10,LIGHT
Ga_id3703_E-2.13.cif,Ga,-2.1253,0.0,Metal,P-62c,190,10,LIGHT
BaMgIn_id422_E-2.13.cif,BaMgIn,-2.1252,0.0,Metal,I-4m2,119,6,LIGHT
Li4MgIn_id1320_E-2.12.cif,Li4MgIn,-2.125,0.0,Metal,P-6m2,187,6,LIGHT
Mg2B_id2164_E-2.12.cif,Mg2B,-2.124,0.525,Semiconductor,P4_2cm,101,24,LIGHT
Ca4Mg3In_id3799_E-2.12.cif,Ca4Mg3In,-2.124,0.0,Metal,Im-3m,229,16,LIGHT
CaZn3In3C_id1174_E-2.12.cif,CaZn3In3C,-2.1229,0.0,Metal,Pm-3m,221,8,LIGHT
Ca2Al3Ga2_id3312_E-2.12.cif,Ca2Al3Ga2,-2.1225,0.0,Metal,Fmmm,69,28,LIGHT
Ba2SrMg2O_id4729_E-2.12.cif,Ba2SrMg2O,-2.1215,0.0,Metal,P4/nmm,129,12,LIGHT
Li2Ga4B_id3991_E-2.12.cif,Li2Ga4B,-2.1212,0.052,Semiconductor,P6_422,181,21,LIGHT
Li4Mg4Al4In_id2216_E-2.12.cif,Li4Mg4Al4In,-2.1195,0.0,Metal,P4/ncc,130,52,LIGHT
Li3AlIn3_id3011_E-2.12.cif,Li3AlIn3,-2.1185,0.0,Metal,Pm-3n,223,14,LIGHT
ZnIn9Ga2Sn_id4552_E-2.12.cif,ZnIn9Ga2Sn,-2.1163,0.0,Metal,P4_322,95,52,LIGHT
LiAl8(ZnGa)8_id3639_E-2.12.cif,LiAl8(ZnGa)8,-2.1158,0.0,Metal,I422,97,50,LIGHT
KCd4(InSn3)6_id1194_E-2.11.cif,KCd4(InSn3)6,-2.1147,0.0,Metal,P1,1,58,LIGHT
ZnSb_id3668_E-2.11.cif,ZnSb,-2.1127,0.0,Metal,I4_1/acd,142,32,LIGHT
Ba4Li3Ga_id3305_E-2.11.cif,Ba4Li3Ga,-2.1115,0.0,Metal,Im-3m,229,16,LIGHT
NaGa3_id1528_E-2.11.cif,NaGa3,-2.1093,0.0,Metal,Fd-3m,227,32,LIGHT
MgIn_id1828_E-2.11.cif,MgIn,-2.1093,0.0,Metal,I4/mmm,139,4,LIGHT
MgIn3Sn_id3959_E-2.11.cif,MgIn3Sn,-2.1092,0.0,Metal,Pmmm,47,5,LIGHT
ZnGa_id420_E-2.11.cif,ZnGa,-2.1083,0.0,Metal,Pm-3m,221,16,LIGHT
LiMg3Al4In13_id3105_E-2.11.cif,LiMg3Al4In13,-2.1068,0.0,Metal,P1,1,21,LIGHT
K(ZnTe)2_id1444_E-2.11.cif,K(ZnTe)2,-2.105,0.255,Semiconductor,P4_122,91,20,LIGHT
KCdInSn_id1891_E-2.10.cif,KCdInSn,-2.1048,0.024,Metal,Pmna,53,16,LIGHT
LiZnGeP_id2314_E-2.10.cif,LiZnGeP,-2.1042,0.776,Semiconductor,P6_222,180,24,LIGHT
Li2ZnGa2_id1646_E-2.10.cif,Li2ZnGa2,-2.1041,0.019,Metal,P4/mmm,123,20,LIGHT
Li4Mg2Sc2BeAl12(Zn3Ga)2_id3675_E-2.10.cif,Li4Mg2Sc2BeAl12(Zn3Ga)2,-2.104,0.0,Metal,P-1,2,29,LIGHT
LiTiZn3InGa5_id1172_E-2.10.cif,LiTiZn3InGa5,-2.1027,0.0,Metal,Cm,8,22,LIGHT
TiAl2Zn3Ga2_id711_E-2.10.cif,TiAl2Zn3Ga2,-2.1025,0.0,Metal,P4_322,95,32,LIGHT
Li2ZnIn2Ga_id274_E-2.10.cif,Li2ZnIn2Ga,-2.0998,0.0,Metal,Pbam,55,12,LIGHT
Mg(AlZn)4_id520_E-2.10.cif,Mg(AlZn)4,-2.0989,0.0,Metal,Ccce,68,36,LIGHT
Li2Cd3(InGa)4_id868_E-2.10.cif,Li2Cd3(InGa)4,-2.0989,0.0,Metal,Ccc2,37,52,LIGHT
Ti3Zn12Sn_id1796_E-2.10.cif,Ti3Zn12Sn,-2.0957,0.0,Metal,Pm-3,200,32,LIGHT
LiMg8Al4Zn8GaO2_id3058_E-2.09.cif,LiMg8Al4Zn8GaO2,-2.0949,0.0,Metal,I422,97,48,LIGHT
In3O2_id3580_E-2.09.cif,In3O2,-2.0944,0.0,Metal,P6/mmm,191,5,LIGHT
ZnGa_id4916_E-2.09.cif,ZnGa,-2.0942,0.0,Metal,I4/mmm,139,16,LIGHT
Zn2Ga5_id207_E-2.09.cif,Zn2Ga5,-2.0909,0.0,Metal,P-1,2,14,LIGHT
K4In3Sn_id4688_E-2.09.cif,K4In3Sn,-2.0904,0.0,Metal,Im-3m,229,16,LIGHT
Li3In_id2562_E-2.09.cif,Li3In,-2.0897,0.0,Metal,I-42d,122,16,LIGHT
MgAl6Ga3Ge_id2507_E-2.09.cif,MgAl6Ga3Ge,-2.0895,0.0,Metal,P-6,174,11,LIGHT
ZnGa_id2413_E-2.09.cif,ZnGa,-2.0893,2.354,Semiconductor,Ibca,73,32,LIGHT
K4NaIn4Ge_id4355_E-2.09.cif,K4NaIn4Ge,-2.0876,0.613,Semiconductor,P4nc,104,20,LIGHT
AsO8_id1315_E-2.09.cif,AsO8,-2.0873,0.568,Semiconductor,P1,1,36,LIGHT
Li2Ca5ZnPO_id1469_E-2.08.cif,Li2Ca5ZnPO,-2.085,1.701,Semiconductor,Pcc2,27,40,LIGHT
CdIn2_id1636_E-2.08.cif,CdIn2,-2.0849,0.0,Metal,Imma,74,12,LIGHT
BeGa4Si_id1346_E-2.08.cif,BeGa4Si,-2.084,0.0,Metal,I422,97,24,LIGHT
Sr6CdIn12_id1714_E-2.08.cif,Sr6CdIn12,-2.083,0.0,Metal,I23,197,38,LIGHT
CdIn2_id1949_E-2.08.cif,CdIn2,-2.0825,0.0,Metal,P6_3/mmc,194,6,LIGHT
Mg3Al2ZnIn4_id3926_E-2.08.cif,Mg3Al2ZnIn4,-2.0807,0.0,Metal,I4/mcm,140,40,LIGHT
SrIn3_id4764_E-2.08.cif,SrIn3,-2.0804,0.0,Metal,Pmma,51,8,LIGHT
CdIn2_id2348_E-2.08.cif,CdIn2,-2.0799,0.0,Metal,P6/mmm,191,12,LIGHT
BaCdIn_id3472_E-2.08.cif,BaCdIn,-2.0777,0.0,Metal,I-4m2,119,6,LIGHT
K2Zn4Sn3Ge_id4113_E-2.07.cif,K2Zn4Sn3Ge,-2.0745,0.0,Metal,P4_2/mcm,132,20,LIGHT
Mg4AlGa4_id3269_E-2.07.cif,Mg4AlGa4,-2.0728,0.0,Metal,Cmce,64,36,LIGHT
LiAl_id1188_E-2.07.cif,LiAl,-2.0725,0.0,Metal,I4_1/acd,142,32,LIGHT
Zn4InGa4_id3031_E-2.07.cif,Zn4InGa4,-2.0717,0.0,Metal,P4_2/nmc,137,18,LIGHT
MgZnIn2_id1084_E-2.07.cif,MgZnIn2,-2.0692,0.0,Metal,I4/mmm,139,8,LIGHT
Mg(AlSn2)2_id4615_E-2.07.cif,Mg(AlSn2)2,-2.0689,0.0,Metal,P4_332,212,28,LIGHT
Li3Ca2Al2Cd2(InSn)2_id1404_E-2.07.cif,Li3Ca2Al2Cd2(InSn)2,-2.0678,0.0,Metal,P6_2,171,39,LIGHT
LiCd3TeAs_id4975_E-2.07.cif,LiCd3TeAs,-2.0674,0.0,Metal,Imma,74,24,LIGHT
K2Zn3O_id1390_E-2.07.cif,K2Zn3O,-2.0668,0.0,Metal,C222,21,24,LIGHT
NaLi2ZnGaGe_id1365_E-2.07.cif,NaLi2ZnGaGe,-2.0652,0.0,Metal,Cmme,67,24,LIGHT
K2Ba2NaSr(CdAs)2_id138_E-2.06.cif,K2Ba2NaSr(CdAs)2,-2.0649,0.283,Semiconductor,Pm,6,10,LIGHT
GaGe(SO2)2_id788_E-2.06.cif,GaGe(SO2)2,-2.0644,2.43,Semiconductor,P1,1,16,LIGHT
In_id1808_E-2.06.cif,In,-2.0628,0.0,Metal,P4/m,83,18,LIGHT
NaMg4ScGa_id2544_E-2.06.cif,NaMg4ScGa,-2.0621,0.0,Metal,I-4m2,119,14,LIGHT
Sr(AlZn2)2_id1424_E-2.06.cif,Sr(AlZn2)2,-2.0616,0.0,Metal,I4/mcm,140,28,LIGHT
KNa6ZnSbAs_id3819_E-2.06.cif,KNa6ZnSbAs,-2.0615,0.176,Semiconductor,P312,149,10,LIGHT
ScZn6_id1532_E-2.06.cif,ScZn6,-2.0607,0.0,Metal,Fm-3m,225,28,LIGHT
Sr2Cd3O_id4387_E-2.06.cif,Sr2Cd3O,-2.0599,0.0,Metal,Pn-3m,224,12,LIGHT
Cd4GaGe2_id4935_E-2.06.cif,Cd4GaGe2,-2.0599,0.0,Metal,Ccce,68,28,LIGHT
MgInGa_id1639_E-2.06.cif,MgInGa,-2.0588,0.0,Metal,I-43m,217,24,LIGHT
ScZn3Ga_id4246_E-2.06.cif,ScZn3Ga,-2.0585,0.0,Metal,C222_1,20,20,LIGHT
K2NaSc2Zn2Cd_id947_E-2.06.cif,K2NaSc2Zn2Cd,-2.0583,0.0,Metal,P-3m1,164,8,LIGHT
InSn5_id977_E-2.06.cif,InSn5,-2.0572,0.0,Metal,P4/mmm,123,6,LIGHT
InSn5_id499_E-2.06.cif,InSn5,-2.0564,0.0,Metal,P4/mmm,123,6,LIGHT
NaLi2Ga_id3928_E-2.05.cif,NaLi2Ga,-2.0544,0.0,Metal,P3_2,145,12,LIGHT
Al3Zn2Ga_id4954_E-2.05.cif,Al3Zn2Ga,-2.0535,0.0,Metal,Pmma,51,12,LIGHT
LiSc(Zn3Ga)2_id1196_E-2.05.cif,LiSc(Zn3Ga)2,-2.0529,0.0,Metal,Fm-3m,225,40,LIGHT
BaMgCdGa2_id4529_E-2.05.cif,BaMgCdGa2,-2.0525,0.0,Metal,P4/mmm,123,20,LIGHT
InB4_id1124_E-2.05.cif,InB4,-2.0513,0.0,Metal,P4_2/nmc,137,10,LIGHT
TiZnIn_id4427_E-2.05.cif,TiZnIn,-2.0505,0.04,Metal,P4_122,91,12,LIGHT
BaIn2_id787_E-2.05.cif,BaIn2,-2.0503,0.0,Metal,Pmmm,47,12,LIGHT
K4Al(Zn2N)2_id1576_E-2.05.cif,K4Al(Zn2N)2,-2.0494,0.0,Metal,P-1,2,22,LIGHT
Sr2Ca3Ge2_id1712_E-2.05.cif,Sr2Ca3Ge2,-2.0481,0.0,Metal,P4_2mc,105,14,LIGHT
BeZnGe_id4392_E-2.05.cif,BeZnGe,-2.0478,0.0,Metal,P4_2cm,101,24,LIGHT
Sc(ZnIn)2_id3765_E-2.05.cif,Sc(ZnIn)2,-2.047,1.658,Semiconductor,C222,21,20,LIGHT
Mg2In6Sn_id2751_E-2.05.cif,Mg2In6Sn,-2.0464,0.0,Metal,P4_2/nbc,133,36,LIGHT
Na2Li16ScZnO3_id4475_E-2.05.cif,Na2Li16ScZnO3,-2.0452,1.418,Semiconductor,P312,149,46,LIGHT
BaAlZnGa4_id4338_E-2.04.cif,BaAlZnGa4,-2.0447,0.0,Metal,I-4m2,119,14,LIGHT
K4TeSe2_id886_E-2.04.cif,K4TeSe2,-2.0445,0.0,Metal,P6/mmm,191,7,LIGHT
Ca(Ga2Si)6_id4702_E-2.04.cif,Ca(Ga2Si)6,-2.0441,0.377,Semiconductor,Im-3,204,38,LIGHT
Ba4Mg3In_id3538_E-2.04.cif,Ba4Mg3In,-2.0441,0.0,Metal,Im-3m,229,16,LIGHT
Zn5In2Ga5_id4730_E-2.04.cif,Zn5In2Ga5,-2.0432,0.0,Metal,Immm,71,24,LIGHT
Sr3Zn2O_id4065_E-2.04.cif,Sr3Zn2O,-2.0407,0.517,Semiconductor,Pn-3m,224,12,LIGHT
Ca3(MgIn3)2_id3414_E-2.04.cif,Ca3(MgIn3)2,-2.0398,0.063,Semiconductor,Cmce,64,44,LIGHT
Mg8ScSn4NO4_id4474_E-2.04.cif,Mg8ScSn4NO4,-2.0387,0.0,Metal,P4,75,18,LIGHT
Na(ZnB)3_id2274_E-2.04.cif,Na(ZnB)3,-2.0385,0.002,Metal,R-3,148,42,LIGHT
KCa2In_id1013_E-2.04.cif,KCa2In,-2.0381,0.0,Metal,Fm-3m,225,16,LIGHT
ScZn7_id4960_E-2.04.cif,ScZn7,-2.0359,0.0,Metal,Fm-3m,225,32,LIGHT
ZnTe_id4479_E-2.04.cif,ZnTe,-2.0356,0.0,Metal,I4_1/acd,142,32,LIGHT
Li4Zn4As_id1805_E-2.03.cif,Li4Zn4As,-2.0348,0.0,Metal,P-42_1c,114,18,LIGHT
CaAlGa6_id3189_E-2.03.cif,CaAlGa6,-2.0319,0.0,Metal,Immm,71,16,LIGHT
Sr3Li5Ca2P_id2805_E-2.03.cif,Sr3Li5Ca2P,-2.0314,0.0,Metal,I4mm,107,22,LIGHT
Li2Zn2P_id2728_E-2.03.cif,Li2Zn2P,-2.0312,0.032,Metal,Pbcn,60,20,LIGHT
Na3In3Sn2_id2500_E-2.03.cif,Na3In3Sn2,-2.0311,0.868,Semiconductor,P-1,2,16,LIGHT
Zn2CdSn2_id1497_E-2.03.cif,Zn2CdSn2,-2.0299,0.0,Metal,I4/mcm,140,20,LIGHT
Ca(CdGa)2_id4824_E-2.03.cif,Ca(CdGa)2,-2.0295,0.0,Metal,I-4m2,119,20,LIGHT
Li4Al3_id526_E-2.03.cif,Li4Al3,-2.0254,0.0,Metal,I-43d,220,28,LIGHT
AlZn3Se2_id2809_E-2.02.cif,AlZn3Se2,-2.0222,1.915,Semiconductor,I4/mmm,139,12,LIGHT
CdIn3Te_id2103_E-2.02.cif,CdIn3Te,-2.0207,0.0,Metal,P31c,159,10,LIGHT
MgCdGa4_id4803_E-2.02.cif,MgCdGa4,-2.0202,0.0,Metal,Ibam,72,24,LIGHT
Zn2In3Sn_id2934_E-2.02.cif,Zn2In3Sn,-2.0198,0.0,Metal,Pbam,55,12,LIGHT
LiZn2Ge_id4321_E-2.02.cif,LiZn2Ge,-2.0195,0.0,Metal,R-3m,166,24,LIGHT
Ba4Na4ZnSb_id4590_E-2.02.cif,Ba4Na4ZnSb,-2.0183,0.546,Semiconductor,P4/mcc,124,20,LIGHT
NaCaIn_id3287_E-2.02.cif,NaCaIn,-2.0178,0.0,Metal,F-43m,216,12,LIGHT
Li3Cd3Te_id1935_E-2.02.cif,Li3Cd3Te,-2.0175,0.0,Metal,Pnnn,48,14,LIGHT
Li2CaMg3In7_id4358_E-2.01.cif,Li2CaMg3In7,-2.015,0.0,Metal,P2/m,10,13,LIGHT
ZnGa_id3571_E-2.02.cif,ZnGa,-2.015,0.0,Metal,Pccn,56,48,LIGHT
K4Li8CaZn4Cd8In12Ga4Sb4(AsO)5_id2047_E-2.01.cif,K4Li8CaZn4Cd8In12Ga4Sb4(AsO)5,-2.0116,0.0,Metal,P4,75,55,LIGHT
Sr3Ga_id3949_E-2.01.cif,Sr3Ga,-2.0091,0.0,Metal,C2/m,12,8,LIGHT
KLi6Ti2Cd_id4986_E-2.01.cif,KLi6Ti2Cd,-2.0084,0.032,Metal,P3,143,10,LIGHT
Li10In3GaGe2_id2387_E-2.01.cif,Li10In3GaGe2,-2.0074,0.0,Metal,P6/mmm,191,16,LIGHT
Sr2Al4Cd(NO)4_id3431_E-2.01.cif,Sr2Al4Cd(NO)4,-2.0066,1.74,Semiconductor,I4_1/a,88,60,LIGHT
K(MgGe)2_id1208_E-2.01.cif,K(MgGe)2,-2.0053,0.0,Metal,I-4c2,120,20,LIGHT
Ba4Cd3In_id350_E-2.00.cif,Ba4Cd3In,-2.0037,0.0,Metal,Im-3m,229,16,LIGHT
Li6GeB_id3649_E-2.00.cif,Li6GeB,-2.0035,0.0,Metal,P4/mmm,123,32,LIGHT
Ca5Ga4Sn_id2975_E-2.00.cif,Ca5Ga4Sn,-2.0034,0.0,Metal,I4_1/a,88,40,LIGHT
KLiGe_id968_E-2.00.cif,KLiGe,-2.0033,0.316,Semiconductor,P6_1,169,18,LIGHT
NaLi2CaInGa2SnSb2_id1169_E-2.00.cif,NaLi2CaInGa2SnSb2,-2.0026,0.0,Metal,P4_3,78,40,LIGHT
NaLiIn17_id2078_E-2.00.cif,NaLiIn17,-2.0019,0.0,Metal,P2/c,13,38,LIGHT
CaIn4Sb_id3303_E-2.00.cif,CaIn4Sb,-2.0,0.071,Semiconductor,I4/mmm,139,12,LIGHT
Li6Cd(InSn)2_id3641_E-2.00.cif,Li6Cd(InSn)2,-1.9992,0.0,Metal,P422,89,22,LIGHT
Na5Ga4_id833_E-2.00.cif,Na5Ga4,-1.9981,0.0,Metal,P4_2/n,86,18,LIGHT
ZnIn2_id1895_E-2.00.cif,ZnIn2,-1.9981,0.0,Metal,I-42d,122,12,LIGHT
Li(ZnGa)2_id2602_E-2.00.cif,Li(ZnGa)2,-1.9974,0.0,Metal,Cmme,67,20,LIGHT
Sb3Te2(Se2S)2_id1474_E-2.00.cif,Sb3Te2(Se2S)2,-1.9958,2.496,Semiconductor,Iba2,45,44,LIGHT
ZnCd3C_id3385_E-2.00.cif,ZnCd3C,-1.9956,0.0,Metal,Pm-3m,221,5,LIGHT
GaTe2_id3776_E-2.00.cif,GaTe2,-1.9954,2.674,Semiconductor,P432,207,36,LIGHT
Li2ZnGa2_id2881_E-1.99.cif,Li2ZnGa2,-1.9944,0.0,Metal,P4/mnc,128,20,LIGHT
MgCdGa4_id1806_E-1.99.cif,MgCdGa4,-1.993,0.0,Metal,P4/mbm,127,12,LIGHT
Li2Sc2Be3Ge_id3433_E-1.99.cif,Li2Sc2Be3Ge,-1.9921,0.0,Metal,P6_222,180,24,LIGHT
LiTiAl3Zn2Ga3Ge_id2777_E-1.99.cif,LiTiAl3Zn2Ga3Ge,-1.992,0.0,Metal,P4_3,78,44,LIGHT
NaLiGa_id1844_E-1.99.cif,NaLiGa,-1.9918,0.0,Metal,F-43m,216,12,LIGHT
LiMg5ScCd_id1401_E-1.99.cif,LiMg5ScCd,-1.9915,0.0,Metal,I-4m2,119,16,LIGHT
CaCd3Ga2_id87_E-1.99.cif,CaCd3Ga2,-1.9904,0.0,Metal,P6/mmm,191,6,LIGHT
Mg5(InSn)3_id4034_E-1.99.cif,Mg5(InSn)3,-1.9895,0.0,Metal,P6_3/mcm,193,22,LIGHT
Mg3In10Ga_id2093_E-1.99.cif,Mg3In10Ga,-1.9883,0.0,Metal,Im-3m,229,28,LIGHT
K2Ge_id1951_E-1.99.cif,K2Ge,-1.9883,0.167,Semiconductor,Pa-3,205,12,LIGHT
Mg2Al3(Zn2Ga3)2_id4929_E-1.99.cif,Mg2Al3(Zn2Ga3)2,-1.9879,0.0,Metal,P-1,2,15,LIGHT
CdGa2_id1546_E-1.99.cif,CdGa2,-1.9872,0.0,Metal,P4nc,104,24,LIGHT
K2LiIn2Sn_id750_E-1.99.cif,K2LiIn2Sn,-1.9867,0.0,Metal,I-4m2,119,12,LIGHT
Ca3Sc3CdIn2Ga_id4092_E-1.99.cif,Ca3Sc3CdIn2Ga,-1.9854,0.35,Semiconductor,P1,1,60,LIGHT
NaLiSiAsPSeS12_id4410_E-1.98.cif,NaLiSiAsPSeS12,-1.9849,3.533,Insulator,P2_1,4,36,LIGHT
K2LiAlGa3_id3766_E-1.98.cif,K2LiAlGa3,-1.9848,0.0,Metal,Pmma,51,14,LIGHT
K4Al2ZnGa8SiGe2_id1683_E-1.98.cif,K4Al2ZnGa8SiGe2,-1.9843,0.0,Metal,I422,97,36,LIGHT
LiTiZn3InGaAs_id2584_E-1.98.cif,LiTiZn3InGaAs,-1.9819,0.0,Metal,P3_112,151,48,LIGHT
K(ZnGa3)4_id1039_E-1.98.cif,K(ZnGa3)4,-1.981,0.0,Metal,Pban,50,34,LIGHT
Ba6Sr3Mg3AlSn3_id3582_E-1.98.cif,Ba6Sr3Mg3AlSn3,-1.9806,0.0,Metal,R3m,160,48,LIGHT
Li(ZnGa)2_id4255_E-1.98.cif,Li(ZnGa)2,-1.9798,0.0,Metal,Aem2,39,20,LIGHT
ZnTe3S_id3050_E-1.98.cif,ZnTe3S,-1.9797,0.918,Semiconductor,Pn-3,201,40,LIGHT
