file_name,formula,energy,bandgap,Application_Class,type,space_group_symbol,space_group_number,num_atoms
BeC3O14_id4551_E-2.85.cif,BeC3O14,-2.8549,0.775,IR / Narrow-Gap,Semiconductor,R32,155,54
Mg7N2_id202_E-2.84.cif,Mg7N2,-2.8395,0.46,IR / Narrow-Gap,Semiconductor,P-4c2,116,18
NaLi6(GeAs)7_id4891_E-2.83.cif,NaLi6(GeAs)7,-2.8316,0.672,IR / Narrow-Gap,Semiconductor,P6_322,182,42
Te_id3843_E-2.83.cif,Te,-2.8295,0.569,IR / Narrow-Gap,Semiconductor,Pba2,32,14
BaLi2ZnSi2_id3061_E-2.82.cif,BaLi2ZnSi2,-2.8167,0.611,IR / Narrow-Gap,Semiconductor,P4/mmm,123,24
Te4PSe_id3125_E-2.81.cif,Te4PSe,-2.8108,0.734,IR / Narrow-Gap,Semiconductor,P2/m,10,6
KBa2O_id1463_E-2.81.cif,KBa2O,-2.8086,1.001,Solar / Visible,Semiconductor,Pa-3,205,16
Zn3CdInSnP2(SO)2_id1961_E-2.81.cif,Zn3CdInSnP2(SO)2,-2.8083,1.386,Solar / Visible,Semiconductor,Cmme,67,48
CaCdSbTe_id600_E-2.80.cif,CaCdSbTe,-2.8032,0.936,IR / Narrow-Gap,Semiconductor,P4_122,91,16
Sr2MgSc2Si2(TeP)2_id4145_E-2.80.cif,Sr2MgSc2Si2(TeP)2,-2.8031,3.212,Wide-Gap Power/LED,Semiconductor,Pm,6,44
KInTe2_id2317_E-2.80.cif,KInTe2,-2.8002,0.084,IR / Narrow-Gap,Semiconductor,Pcc2,27,32
LiTe_id106_E-2.80.cif,LiTe,-2.7988,0.426,IR / Narrow-Gap,Semiconductor,I4_132,214,16
Zn4Si(SO)2_id882_E-2.80.cif,Zn4Si(SO)2,-2.7986,0.236,IR / Narrow-Gap,Semiconductor,P4_2mc,105,18
KBa2NaSn3Sb_id4843_E-2.80.cif,KBa2NaSn3Sb,-2.7979,0.615,IR / Narrow-Gap,Semiconductor,P3,143,8
BaLi6TeO_id4100_E-2.80.cif,BaLi6TeO,-2.7964,0.234,IR / Narrow-Gap,Semiconductor,P4/mmm,123,9
Na8LiCd2Sn4(SO)4_id14_E-2.80.cif,Na8LiCd2Sn4(SO)4,-2.7963,0.165,IR / Narrow-Gap,Semiconductor,P4_2/n,86,46
Li4ScZnGeTe8_id2082_E-2.79.cif,Li4ScZnGeTe8,-2.7893,2.588,Wide-Gap Power/LED,Semiconductor,I222,23,30
NaSbTe_id889_E-2.79.cif,NaSbTe,-2.7884,0.935,IR / Narrow-Gap,Semiconductor,P3_221,154,18
K3NaLi4Zn4P(S2O)2_id4754_E-2.79.cif,K3NaLi4Zn4P(S2O)2,-2.7879,0.084,IR / Narrow-Gap,Semiconductor,I222,23,38
Ca5GeN8_id2337_E-2.79.cif,Ca5GeN8,-2.7877,1.366,Solar / Visible,Semiconductor,P2_1/m,11,28
Na3As2_id2519_E-2.78.cif,Na3As2,-2.78,0.859,IR / Narrow-Gap,Semiconductor,C2/c,15,20
KBe(InS)2_id1148_E-2.78.cif,KBe(InS)2,-2.7766,1.555,Solar / Visible,Semiconductor,P3_121,152,18
Li5(GaTe2)2_id2373_E-2.77.cif,Li5(GaTe2)2,-2.7735,1.393,Solar / Visible,Semiconductor,P-42m,111,11
KNa2Cd2Te4As_id4811_E-2.77.cif,KNa2Cd2Te4As,-2.7717,1.194,Solar / Visible,Semiconductor,I222,23,20
ZnSb(TeSe)2_id2324_E-2.76.cif,ZnSb(TeSe)2,-2.7635,0.995,IR / Narrow-Gap,Semiconductor,P3_221,154,18
K4Ba3Na4Sr2ZnO4_id2349_E-2.74.cif,K4Ba3Na4Sr2ZnO4,-2.7388,2.151,Solar / Visible,Semiconductor,P2_1/c,14,36
Ba7P3_id3883_E-2.74.cif,Ba7P3,-2.7375,0.298,IR / Narrow-Gap,Semiconductor,R-3,148,60
Cd4InO2_id2374_E-2.73.cif,Cd4InO2,-2.7341,0.083,IR / Narrow-Gap,Semiconductor,P4_2/mnm,136,14
GaSb2_id2072_E-2.73.cif,GaSb2,-2.7257,0.397,IR / Narrow-Gap,Semiconductor,Pnn2,34,6
ZnTe2_id1768_E-2.72.cif,ZnTe2,-2.7206,0.839,IR / Narrow-Gap,Semiconductor,P3_221,154,9
Li2Zn2Ga3Se4_id4323_E-2.72.cif,Li2Zn2Ga3Se4,-2.7187,1.344,Solar / Visible,Semiconductor,Pmmm,47,11
SrZn(Te2S)2_id4233_E-2.72.cif,SrZn(Te2S)2,-2.716,1.335,Solar / Visible,Semiconductor,P3_221,154,24
K4Na6Si2SbS4_id704_E-2.71.cif,K4Na6Si2SbS4,-2.7119,2.313,Wide-Gap Power/LED,Semiconductor,I-42m,121,34
ZnIn7Ga6Sn12Sb_id2077_E-2.71.cif,ZnIn7Ga6Sn12Sb,-2.71,0.127,IR / Narrow-Gap,Semiconductor,P6_322,182,54
TeSeS_id135_E-2.71.cif,TeSeS,-2.7067,0.154,IR / Narrow-Gap,Semiconductor,P4/m,83,12
K2GeAs_id3016_E-2.70.cif,K2GeAs,-2.7028,1.054,Solar / Visible,Semiconductor,P2_12_12_1,19,16
LiZn2Cd4Ga(SeS)4_id850_E-2.70.cif,LiZn2Cd4Ga(SeS)4,-2.7002,0.792,IR / Narrow-Gap,Semiconductor,P-42c,112,32
Ge2TeAsSe2_id860_E-2.69.cif,Ge2TeAsSe2,-2.6925,0.743,IR / Narrow-Gap,Semiconductor,P4/mmm,123,6
Li7Mg2Cd(TeSe3)2_id4799_E-2.68.cif,Li7Mg2Cd(TeSe3)2,-2.6812,0.342,IR / Narrow-Gap,Semiconductor,P2_1/c,14,36
SrLiMg7AlSiTePS3O_id4565_E-2.68.cif,SrLiMg7AlSiTePS3O,-2.6811,1.527,Solar / Visible,Semiconductor,P2_1,4,34
Ba3(CaTe)2_id733_E-2.68.cif,Ba3(CaTe)2,-2.6806,0.477,IR / Narrow-Gap,Semiconductor,P4/mmm,123,14
K2Ba4NaLi8B4Sb4PO5_id1634_E-2.68.cif,K2Ba4NaLi8B4Sb4PO5,-2.6798,1.11,Solar / Visible,Semiconductor,P4,75,29
Ba7O3_id1819_E-2.68.cif,Ba7O3,-2.6778,2.87,Wide-Gap Power/LED,Semiconductor,Cmc2_1,36,20
KIn2(GaTe2)2_id1514_E-2.67.cif,KIn2(GaTe2)2,-2.6748,1.026,Solar / Visible,Semiconductor,I422,97,18
KNa2Ge2As_id4807_E-2.67.cif,KNa2Ge2As,-2.669,0.379,IR / Narrow-Gap,Semiconductor,P-4n2,118,12
Li8Te4As_id3389_E-2.66.cif,Li8Te4As,-2.6647,0.421,IR / Narrow-Gap,Semiconductor,Ccc2,37,52
LiBeAsSeSN_id582_E-2.66.cif,LiBeAsSeSN,-2.6642,2.502,Wide-Gap Power/LED,Semiconductor,Pca2_1,29,24
KCa4GeAs4_id2448_E-2.66.cif,KCa4GeAs4,-2.6635,0.773,IR / Narrow-Gap,Semiconductor,I4_1/a,88,40
K4TeSe2_id3019_E-2.65.cif,K4TeSe2,-2.649,1.656,Solar / Visible,Semiconductor,P-42_1m,113,14
Na(ZnSb)2_id1944_E-2.64.cif,Na(ZnSb)2,-2.6401,2.546,Wide-Gap Power/LED,Semiconductor,P3_121,152,15
Na2As_id4993_E-2.63.cif,Na2As,-2.6322,0.785,IR / Narrow-Gap,Semiconductor,Pa-3,205,12
K2P_id1175_E-2.63.cif,K2P,-2.6287,0.139,IR / Narrow-Gap,Semiconductor,Pa-3,205,12
ZnGaS_id1965_E-2.62.cif,ZnGaS,-2.6211,1.932,Solar / Visible,Semiconductor,P6_522,179,18
KBaNaSb2_id844_E-2.62.cif,KBaNaSb2,-2.6169,0.184,IR / Narrow-Gap,Semiconductor,Pcc2,27,20
KGeS8_id2745_E-2.62.cif,KGeS8,-2.615,2.081,Solar / Visible,Semiconductor,Cmc2_1,36,40
K5(LiTe2)2_id3477_E-2.61.cif,K5(LiTe2)2,-2.6122,1.666,Solar / Visible,Semiconductor,I222,23,22
Li4Mg3(S4N)2_id4309_E-2.61.cif,Li4Mg3(S4N)2,-2.61,2.838,Wide-Gap Power/LED,Semiconductor,P2_1/c,14,34
Cd4SbTe8Se_id3113_E-2.61.cif,Cd4SbTe8Se,-2.6077,1.129,Solar / Visible,Semiconductor,I4,79,28
Zn5Ga2B(SeS)8_id3992_E-2.59.cif,Zn5Ga2B(SeS)8,-2.5863,1.597,Solar / Visible,Semiconductor,P-42c,112,48
CdTe2_id1280_E-2.59.cif,CdTe2,-2.5853,0.699,IR / Narrow-Gap,Semiconductor,Pca2_1,29,12
Zn2Cd(GaO2)2_id2312_E-2.57.cif,Zn2Cd(GaO2)2,-2.5713,0.062,IR / Narrow-Gap,Semiconductor,P4_2/m,84,18
K3Ba2LiO2_id1774_E-2.57.cif,K3Ba2LiO2,-2.5688,2.822,Wide-Gap Power/LED,Semiconductor,P2/m,10,8
BaSr2O_id3346_E-2.56.cif,BaSr2O,-2.5609,0.614,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,8
CaCd2Ga4Si(GeSe2)4_id3624_E-2.56.cif,CaCd2Ga4Si(GeSe2)4,-2.5568,1.551,Solar / Visible,Semiconductor,I422,97,40
NaCd(NO8)2_id1360_E-2.55.cif,NaCd(NO8)2,-2.5543,1.346,Solar / Visible,Semiconductor,P3_121,152,60
Al2Zn2Ga3Si2_id3052_E-2.55.cif,Al2Zn2Ga3Si2,-2.5506,0.617,IR / Narrow-Gap,Semiconductor,P4_12_12,92,36
AlGeS_id1769_E-2.53.cif,AlGeS,-2.5349,0.227,IR / Narrow-Gap,Semiconductor,P6_522,179,18
Na4Ca4TiZn4Se4(SO)4_id4364_E-2.53.cif,Na4Ca4TiZn4Se4(SO)4,-2.5342,2.353,Wide-Gap Power/LED,Semiconductor,P2,3,50
Na5SrCa4N2_id2961_E-2.52.cif,Na5SrCa4N2,-2.5235,0.605,IR / Narrow-Gap,Semiconductor,I4/mmm,139,24
K4NaZn3O3_id3342_E-2.52.cif,K4NaZn3O3,-2.5175,1.065,Solar / Visible,Semiconductor,Pm-3n,223,22
KBaNa2Zn2(InGe)2_id4086_E-2.52.cif,KBaNa2Zn2(InGe)2,-2.5151,2.103,Solar / Visible,Semiconductor,P-3m1,164,10
KSn(AsS)2_id944_E-2.51.cif,KSn(AsS)2,-2.5101,0.076,IR / Narrow-Gap,Semiconductor,Pmmn,59,12
MgZnSe_id3492_E-2.51.cif,MgZnSe,-2.5061,1.521,Solar / Visible,Semiconductor,Aea2,41,24
KSn_id4591_E-2.50.cif,KSn,-2.502,0.446,IR / Narrow-Gap,Semiconductor,P3m1,156,4
ZnCdS2O_id2227_E-2.50.cif,ZnCdS2O,-2.4961,1.645,Solar / Visible,Semiconductor,P4mm,99,5
Na3CdSn4_id2997_E-2.49.cif,Na3CdSn4,-2.4907,0.178,IR / Narrow-Gap,Semiconductor,P4/mmm,123,8
CdO_id3739_E-2.49.cif,CdO,-2.4896,0.152,IR / Narrow-Gap,Semiconductor,P4_2/mcm,132,16
Na6Sn2Ge2AsSe_id1292_E-2.48.cif,Na6Sn2Ge2AsSe,-2.4799,0.129,IR / Narrow-Gap,Semiconductor,P-4m2,115,12
KZn7O3_id609_E-2.48.cif,KZn7O3,-2.4787,0.355,IR / Narrow-Gap,Semiconductor,Pm-3n,223,22
Li2Ti_id2725_E-2.47.cif,Li2Ti,-2.4728,0.729,IR / Narrow-Gap,Semiconductor,Cmme,67,24
Ba2SrLi4Ga4Ge_id2422_E-2.47.cif,Ba2SrLi4Ga4Ge,-2.4696,0.413,IR / Narrow-Gap,Semiconductor,C222,21,24
KNa6Li7(GaO2)3_id3466_E-2.47.cif,KNa6Li7(GaO2)3,-2.467,0.687,IR / Narrow-Gap,Semiconductor,P-31c,163,46
Al3Te_id4961_E-2.46.cif,Al3Te,-2.4641,1.329,Solar / Visible,Semiconductor,P3c1,158,8
Li5PO3_id3282_E-2.46.cif,Li5PO3,-2.4572,3.339,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,36
Ba3Se4_id3416_E-2.46.cif,Ba3Se4,-2.4565,0.467,IR / Narrow-Gap,Semiconductor,P6_3/m,176,14
Li3Ga2_id1517_E-2.45.cif,Li3Ga2,-2.4514,0.288,IR / Narrow-Gap,Semiconductor,Cmce,64,20
Na5Li2Cd2(TeS)2_id1205_E-2.45.cif,Na5Li2Cd2(TeS)2,-2.4474,1.838,Solar / Visible,Semiconductor,P4_22_12,94,52
Zn3GaSi2_id937_E-2.45.cif,Zn3GaSi2,-2.4452,0.423,IR / Narrow-Gap,Semiconductor,I4_1,80,24
Cd2In3O_id116_E-2.45.cif,Cd2In3O,-2.445,0.225,IR / Narrow-Gap,Semiconductor,Pn-3m,224,12
K4Na3GaSb3AsP3_id3850_E-2.44.cif,K4Na3GaSb3AsP3,-2.4438,0.947,IR / Narrow-Gap,Semiconductor,P3,143,15
KCdSb_id3054_E-2.44.cif,KCdSb,-2.4437,0.334,IR / Narrow-Gap,Semiconductor,Pmmm,47,6
ZnTe_id1747_E-2.44.cif,ZnTe,-2.4394,0.301,IR / Narrow-Gap,Semiconductor,Pca2_1,29,8
LiCd5(InSe2)2_id3795_E-2.43.cif,LiCd5(InSe2)2,-2.4253,2.074,Solar / Visible,Semiconductor,I-42d,122,48
LiMg2As_id105_E-2.41.cif,LiMg2As,-2.4135,0.984,IR / Narrow-Gap,Semiconductor,P3_121,152,12
AlZn3Ga2Te2Se10(SO2)2_id3842_E-2.41.cif,AlZn3Ga2Te2Se10(SO2)2,-2.4095,1.779,Solar / Visible,Semiconductor,Pnn2,34,48
K4MgP4_id4930_E-2.41.cif,K4MgP4,-2.4054,1.455,Solar / Visible,Semiconductor,I4_1/a,88,36
Te_id3575_E-2.41.cif,Te,-2.405,0.583,IR / Narrow-Gap,Semiconductor,P6_3/m,176,8
Na3Te_id2259_E-2.41.cif,Na3Te,-2.405,0.195,IR / Narrow-Gap,Semiconductor,R-3,148,24
LiCdIn2TeS2_id606_E-2.40.cif,LiCdIn2TeS2,-2.4046,1.122,Solar / Visible,Semiconductor,P4_22_12,94,28
Al3ZnO4_id556_E-2.40.cif,Al3ZnO4,-2.4033,0.245,IR / Narrow-Gap,Semiconductor,P-42c,112,16
Na4LiO_id3211_E-2.39.cif,Na4LiO,-2.3913,0.415,IR / Narrow-Gap,Semiconductor,C2/c,15,48
K9CaIn6GaSbSe6_id773_E-2.39.cif,K9CaIn6GaSbSe6,-2.3872,1.467,Solar / Visible,Semiconductor,P-31c,163,48
KCaZnS2_id4893_E-2.39.cif,KCaZnS2,-2.3868,2.826,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,10
Al9InGaTe3_id4492_E-2.38.cif,Al9InGaTe3,-2.3825,0.357,IR / Narrow-Gap,Semiconductor,P2_12_12,18,56
Li2Si2Ge2As_id2730_E-2.38.cif,Li2Si2Ge2As,-2.3777,0.563,IR / Narrow-Gap,Semiconductor,P-4n2,118,14
Ga3Ge2_id4407_E-2.36.cif,Ga3Ge2,-2.3613,2.021,Solar / Visible,Semiconductor,P4_132,213,20
CdN_id433_E-2.36.cif,CdN,-2.3605,0.51,IR / Narrow-Gap,Semiconductor,P4/mmm,123,8
K2Ba2ZnO_id2480_E-2.35.cif,K2Ba2ZnO,-2.3523,0.124,IR / Narrow-Gap,Semiconductor,Pa-3,205,24
Li2ZnSb_id2100_E-2.35.cif,Li2ZnSb,-2.3519,0.744,IR / Narrow-Gap,Semiconductor,Iba2,45,32
NaIn2_id1948_E-2.35.cif,NaIn2,-2.3494,0.419,IR / Narrow-Gap,Semiconductor,Pmma,51,6
ZnCdP(NO)2_id4540_E-2.34.cif,ZnCdP(NO)2,-2.343,0.747,IR / Narrow-Gap,Semiconductor,Pccm,49,14
KBaLi2Sb(SO2)4_id1561_E-2.34.cif,KBaLi2Sb(SO2)4,-2.3402,2.314,Wide-Gap Power/LED,Semiconductor,I222,23,34
KNa2AlZn2AsS2_id3787_E-2.34.cif,KNa2AlZn2AsS2,-2.3378,0.688,IR / Narrow-Gap,Semiconductor,Imm2,44,18
LiMg4Ti_id1235_E-2.33.cif,LiMg4Ti,-2.3348,2.26,Wide-Gap Power/LED,Semiconductor,I4_1/amd,141,24
BaNaZnSn_id3215_E-2.33.cif,BaNaZnSn,-2.3328,0.532,IR / Narrow-Gap,Semiconductor,P4/nmm,129,8
Na(Li2Ga)6_id3829_E-2.31.cif,Na(Li2Ga)6,-2.3134,0.622,IR / Narrow-Gap,Semiconductor,Im-3,204,38
Ba2CaB4_id1584_E-2.31.cif,Ba2CaB4,-2.312,0.617,IR / Narrow-Gap,Semiconductor,P4_332,212,28
NaLiInGa_id4546_E-2.31.cif,NaLiInGa,-2.3076,2.456,Wide-Gap Power/LED,Semiconductor,P4/nmm,129,8
MgBeZn3O8_id3691_E-2.31.cif,MgBeZn3O8,-2.3064,3.233,Wide-Gap Power/LED,Semiconductor,P-43m,215,13
Na2MgInSnGe2_id3075_E-2.30.cif,Na2MgInSnGe2,-2.3024,0.463,IR / Narrow-Gap,Semiconductor,P-4m2,115,7
K2NaAs_id1631_E-2.30.cif,K2NaAs,-2.2951,0.349,IR / Narrow-Gap,Semiconductor,Fm-3m,225,16
K4Li8Cd4In4GeAs(SeO)4_id3288_E-2.26.cif,K4Li8Cd4In4GeAs(SeO)4,-2.2606,0.218,IR / Narrow-Gap,Semiconductor,P4,75,30
Na5Cd(PO)4_id1727_E-2.26.cif,Na5Cd(PO)4,-2.2569,1.207,Solar / Visible,Semiconductor,I4_1/a,88,56
Ba2NaSrIn2_id3380_E-2.26.cif,Ba2NaSrIn2,-2.2566,0.052,IR / Narrow-Gap,Semiconductor,P-1,2,6
Zn(Ga2Te)2_id3564_E-2.25.cif,Zn(Ga2Te)2,-2.2516,0.938,IR / Narrow-Gap,Semiconductor,P3_221,154,21
K2Ba2Na2Sr2GaAs2Se3_id3686_E-2.24.cif,K2Ba2Na2Sr2GaAs2Se3,-2.2393,0.36,IR / Narrow-Gap,Semiconductor,Pbam,55,28
BeAlZnGa_id1882_E-2.24.cif,BeAlZnGa,-2.2376,1.373,Solar / Visible,Semiconductor,P6_222,180,24
KNa4GeS4_id2533_E-2.24.cif,KNa4GeS4,-2.236,1.465,Solar / Visible,Semiconductor,I222,23,20
Ba4Sr3(ZnP2)3_id96_E-2.23.cif,Ba4Sr3(ZnP2)3,-2.2315,2.161,Solar / Visible,Semiconductor,P31m,157,16
BaLi2PO_id2166_E-2.23.cif,BaLi2PO,-2.2263,0.351,IR / Narrow-Gap,Semiconductor,Pmmn,59,20
K4NaAs4_id3548_E-2.21.cif,K4NaAs4,-2.2099,0.074,IR / Narrow-Gap,Semiconductor,P3,143,9
Li3Mg5InTe12_id1619_E-2.21.cif,Li3Mg5InTe12,-2.2076,1.119,Solar / Visible,Semiconductor,P1,1,21
Na6SbAs_id1152_E-2.21.cif,Na6SbAs,-2.207,1.342,Solar / Visible,Semiconductor,R-3,148,24
Li3Cd7O2_id1077_E-2.20.cif,Li3Cd7O2,-2.2029,0.276,IR / Narrow-Gap,Semiconductor,C222,21,24
NaMgIn6_id1603_E-2.20.cif,NaMgIn6,-2.2025,0.17,IR / Narrow-Gap,Semiconductor,P-31c,163,16
Li14AlCd4GeAs4_id3931_E-2.20.cif,Li14AlCd4GeAs4,-2.1983,1.005,Solar / Visible,Semiconductor,I222,23,48
Na2GaSb_id4924_E-2.19.cif,Na2GaSb,-2.1862,0.977,IR / Narrow-Gap,Semiconductor,P4_32_12,96,16
KZn(CdTe)2_id1055_E-2.18.cif,KZn(CdTe)2,-2.1815,0.339,IR / Narrow-Gap,Semiconductor,P4_2/mmc,131,12
K(InS)2_id1314_E-2.18.cif,K(InS)2,-2.1804,2.427,Wide-Gap Power/LED,Semiconductor,P3m1,156,5
Zn4In2GaTe2_id2081_E-2.18.cif,Zn4In2GaTe2,-2.1774,1.365,Solar / Visible,Semiconductor,Pnn2,34,18
LiMgS4_id1655_E-2.17.cif,LiMgS4,-2.1735,0.161,IR / Narrow-Gap,Semiconductor,Fd-3m,227,48
Na7Li2GeSe2_id2313_E-2.16.cif,Na7Li2GeSe2,-2.1627,2.846,Wide-Gap Power/LED,Semiconductor,C222,21,24
K7PO_id4781_E-2.16.cif,K7PO,-2.1615,1.195,Solar / Visible,Semiconductor,P6_322,182,18
SrZn4(SiSn2)2_id1772_E-2.16.cif,SrZn4(SiSn2)2,-2.1561,0.766,IR / Narrow-Gap,Semiconductor,I-4c2,120,44
K2GaGe_id1478_E-2.15.cif,K2GaGe,-2.1465,0.897,IR / Narrow-Gap,Semiconductor,Fm-3m,225,16
NaIn_id4762_E-2.14.cif,NaIn,-2.1385,0.479,IR / Narrow-Gap,Semiconductor,I4_1/amd,141,8
Mg2B_id2164_E-2.12.cif,Mg2B,-2.124,0.525,IR / Narrow-Gap,Semiconductor,P4_2cm,101,24
Li2Ga4B_id3991_E-2.12.cif,Li2Ga4B,-2.1212,0.052,IR / Narrow-Gap,Semiconductor,P6_422,181,21
K(ZnTe)2_id1444_E-2.11.cif,K(ZnTe)2,-2.105,0.255,IR / Narrow-Gap,Semiconductor,P4_122,91,20
LiZnGeP_id2314_E-2.10.cif,LiZnGeP,-2.1042,0.776,IR / Narrow-Gap,Semiconductor,P6_222,180,24
ZnGa_id2413_E-2.09.cif,ZnGa,-2.0893,2.354,Wide-Gap Power/LED,Semiconductor,Ibca,73,32
K4NaIn4Ge_id4355_E-2.09.cif,K4NaIn4Ge,-2.0876,0.613,IR / Narrow-Gap,Semiconductor,P4nc,104,20
AsO8_id1315_E-2.09.cif,AsO8,-2.0873,0.568,IR / Narrow-Gap,Semiconductor,P1,1,36
Li2Ca5ZnPO_id1469_E-2.08.cif,Li2Ca5ZnPO,-2.085,1.701,Solar / Visible,Semiconductor,Pcc2,27,40
K2Ba2NaSr(CdAs)2_id138_E-2.06.cif,K2Ba2NaSr(CdAs)2,-2.0649,0.283,IR / Narrow-Gap,Semiconductor,Pm,6,10
GaGe(SO2)2_id788_E-2.06.cif,GaGe(SO2)2,-2.0644,2.43,Wide-Gap Power/LED,Semiconductor,P1,1,16
KNa6ZnSbAs_id3819_E-2.06.cif,KNa6ZnSbAs,-2.0615,0.176,IR / Narrow-Gap,Semiconductor,P312,149,10
Sc(ZnIn)2_id3765_E-2.05.cif,Sc(ZnIn)2,-2.047,1.658,Solar / Visible,Semiconductor,C222,21,20
Na2Li16ScZnO3_id4475_E-2.05.cif,Na2Li16ScZnO3,-2.0452,1.418,Solar / Visible,Semiconductor,P312,149,46
Ca(Ga2Si)6_id4702_E-2.04.cif,Ca(Ga2Si)6,-2.0441,0.377,IR / Narrow-Gap,Semiconductor,Im-3,204,38
Sr3Zn2O_id4065_E-2.04.cif,Sr3Zn2O,-2.0407,0.517,IR / Narrow-Gap,Semiconductor,Pn-3m,224,12
Ca3(MgIn3)2_id3414_E-2.04.cif,Ca3(MgIn3)2,-2.0398,0.063,IR / Narrow-Gap,Semiconductor,Cmce,64,44
Na3In3Sn2_id2500_E-2.03.cif,Na3In3Sn2,-2.0311,0.868,IR / Narrow-Gap,Semiconductor,P-1,2,16
AlZn3Se2_id2809_E-2.02.cif,AlZn3Se2,-2.0222,1.915,Solar / Visible,Semiconductor,I4/mmm,139,12
Ba4Na4ZnSb_id4590_E-2.02.cif,Ba4Na4ZnSb,-2.0183,0.546,IR / Narrow-Gap,Semiconductor,P4/mcc,124,20
Sr2Al4Cd(NO)4_id3431_E-2.01.cif,Sr2Al4Cd(NO)4,-2.0066,1.74,Solar / Visible,Semiconductor,I4_1/a,88,60
KLiGe_id968_E-2.00.cif,KLiGe,-2.0033,0.316,IR / Narrow-Gap,Semiconductor,P6_1,169,18
CaIn4Sb_id3303_E-2.00.cif,CaIn4Sb,-2.0,0.071,IR / Narrow-Gap,Semiconductor,I4/mmm,139,12
Sb3Te2(Se2S)2_id1474_E-2.00.cif,Sb3Te2(Se2S)2,-1.9958,2.496,Wide-Gap Power/LED,Semiconductor,Iba2,45,44
GaTe2_id3776_E-2.00.cif,GaTe2,-1.9954,2.674,Wide-Gap Power/LED,Semiconductor,P432,207,36
K2Ge_id1951_E-1.99.cif,K2Ge,-1.9883,0.167,IR / Narrow-Gap,Semiconductor,Pa-3,205,12
Ca3Sc3CdIn2Ga_id4092_E-1.99.cif,Ca3Sc3CdIn2Ga,-1.9854,0.35,IR / Narrow-Gap,Semiconductor,P1,1,60
ZnTe3S_id3050_E-1.98.cif,ZnTe3S,-1.9797,0.918,IR / Narrow-Gap,Semiconductor,Pn-3,201,40
K4Ba4P3_id47_E-1.98.cif,K4Ba4P3,-1.9776,0.609,IR / Narrow-Gap,Semiconductor,I-43d,220,44
AlZn11S4_id3063_E-1.96.cif,AlZn11S4,-1.9645,1.862,Solar / Visible,Semiconductor,P-42c,112,32
NaIn2_id1017_E-1.96.cif,NaIn2,-1.9568,0.073,IR / Narrow-Gap,Semiconductor,P4_2cm,101,24
NaLi3Sn3Sb3Te2_id4024_E-1.95.cif,NaLi3Sn3Sb3Te2,-1.9462,0.982,IR / Narrow-Gap,Semiconductor,P3c1,158,24
Li2TiBeZn3InGaSn2SbTe7PSe_id992_E-1.94.cif,Li2TiBeZn3InGaSn2SbTe7PSe,-1.9443,1.409,Solar / Visible,Semiconductor,P1,1,21
In11Ga_id4326_E-1.94.cif,In11Ga,-1.9403,0.529,IR / Narrow-Gap,Semiconductor,P2/m,10,12
TiZn2_id2107_E-1.94.cif,TiZn2,-1.9373,1.945,Solar / Visible,Semiconductor,P4/nmm,129,12
Na5Cd2(InTe)2_id3285_E-1.92.cif,Na5Cd2(InTe)2,-1.9218,0.184,IR / Narrow-Gap,Semiconductor,P3_112,151,33
CaMg4Te_id876_E-1.92.cif,CaMg4Te,-1.9212,0.083,IR / Narrow-Gap,Semiconductor,I4_1/a,88,24
Na2Li2Te3_id4945_E-1.91.cif,Na2Li2Te3,-1.9117,0.052,IR / Narrow-Gap,Semiconductor,I4_132,214,28
Li4Ga_id3144_E-1.91.cif,Li4Ga,-1.9061,0.103,IR / Narrow-Gap,Semiconductor,Pn-3n,222,60
KBe2BAs2_id1119_E-1.90.cif,KBe2BAs2,-1.9031,0.395,IR / Narrow-Gap,Semiconductor,P6_422,181,18
Ba2P2O3_id3229_E-1.89.cif,Ba2P2O3,-1.8881,2.679,Wide-Gap Power/LED,Semiconductor,P-42_1m,113,14
Cd2Te_id1475_E-1.89.cif,Cd2Te,-1.886,0.242,IR / Narrow-Gap,Semiconductor,P2_12_12_1,19,12
K4Sb3(Te3Se2)2_id637_E-1.85.cif,K4Sb3(Te3Se2)2,-1.8486,0.365,IR / Narrow-Gap,Semiconductor,C2,5,34
Na2CaSc2InGa_id2193_E-1.84.cif,Na2CaSc2InGa,-1.835,0.4,IR / Narrow-Gap,Semiconductor,P4/nmm,129,14
Li6Zn_id103_E-1.83.cif,Li6Zn,-1.8332,0.065,IR / Narrow-Gap,Semiconductor,Fm-3m,225,28
KGa_id3918_E-1.81.cif,KGa,-1.8111,0.232,IR / Narrow-Gap,Semiconductor,Pcc2,27,8
Li4Mg4Cd2GaGe_id2237_E-1.81.cif,Li4Mg4Cd2GaGe,-1.8073,2.679,Wide-Gap Power/LED,Semiconductor,Amm2,38,24
Cd(In3Sn)3_id491_E-1.79.cif,Cd(In3Sn)3,-1.7881,0.051,IR / Narrow-Gap,Semiconductor,P-6m2,187,13
Ba4Mg2CdIn2_id2414_E-1.77.cif,Ba4Mg2CdIn2,-1.7694,2.242,Wide-Gap Power/LED,Semiconductor,P4_22_12,94,18
