file_name,original_file,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms
Li3InAs4_id1058_Final_E-3.55.cif,Li3InAs4_id1058_E-3.21.cif,Li3InAs4,-3.5522,0.0,Metal,P6_2,171,24
Se_id2807_Final_E-3.55.cif,Se_id2807_E-3.31.cif,Se,-3.551,0.177,Semiconductor,Pbca,61,16
Se_id1593_Final_E-3.55.cif,Se_id1593_E-3.54.cif,Se,-3.5502,0.0,Metal,P432,207,36
Se_id1914_Final_E-3.54.cif,Se_id1914_E-3.33.cif,Se,-3.5432,0.0,Metal,P4/m,83,8
Se_id3759_Final_E-3.54.cif,Se_id3759_E-3.31.cif,Se,-3.5401,0.125,Semiconductor,I4/mmm,139,8
ZnGaSiSb2Te_id4166_Final_E-3.54.cif,ZnGaSiSb2Te_id4166_E-2.58.cif,ZnGaSiSb2Te,-3.5374,0.0,Metal,P1,1,18
K5Cd4(SO)4_id2306_Final_E-3.53.cif,K5Cd4(SO)4_id2306_E-2.68.cif,K5Cd4(SO)4,-3.5258,0.0,Metal,P-1,2,34
Te3As_id1813_Final_E-3.53.cif,Te3As_id1813_E-3.43.cif,Te3As,-3.5252,0.0,Metal,P3_221,154,12
Cd2SnAsSe4_id2200_Final_E-3.52.cif,Cd2SnAsSe4_id2200_E-2.15.cif,Cd2SnAsSe4,-3.5234,0.008,Metal,P1,1,16
KTe4As_id1125_Final_E-3.52.cif,KTe4As_id1125_E-3.48.cif,KTe4As,-3.5221,0.0,Metal,I222,23,12
Zn2CdO2_id1207_Final_E-3.52.cif,Zn2CdO2_id1207_E-3.39.cif,Zn2CdO2,-3.5208,0.54,Semiconductor,Cmme,67,20
K2Sc2As_id4253_Final_E-3.51.cif,K2Sc2As_id4253_E-3.22.cif,K2Sc2As,-3.5098,1.051,Semiconductor,P6_122,178,30
K2Ba6Sr(CdN)6_id2388_Final_E-3.50.cif,K2Ba6Sr(CdN)6_id2388_E-3.10.cif,K2Ba6Sr(CdN)6,-3.5005,2.875,Semiconductor,P-3c1,165,42
Sc4SbTe7_id814_Final_E-3.49.cif,Sc4SbTe7_id814_E-3.49.cif,Sc4SbTe7,-3.491,0.111,Semiconductor,P-43n,218,24
InGaTe2_id513_Final_E-3.49.cif,InGaTe2_id513_E-3.44.cif,InGaTe2,-3.4905,0.749,Semiconductor,Aea2,41,16
Te7AsSe4_id3031_Final_E-3.49.cif,Te7AsSe4_id3031_E-3.06.cif,Te7AsSe4,-3.4901,0.0,Metal,P1,1,12
ZnAsSe_id1354_Final_E-3.49.cif,ZnAsSe_id1354_E-3.17.cif,ZnAsSe,-3.4896,0.427,Semiconductor,Pbca,61,24
BO3_id2466_Final_E-3.49.cif,BO3_id2466_E-3.36.cif,BO3,-3.4864,0.245,Semiconductor,I432,211,32
K2CaInSn2Sb3_id1670_Final_E-3.48.cif,K2CaInSn2Sb3_id1670_E-2.59.cif,K2CaInSn2Sb3,-3.4843,0.322,Semiconductor,P1,1,18
LiTe_id3436_Final_E-3.48.cif,LiTe_id3436_E-3.33.cif,LiTe,-3.4818,1.12,Semiconductor,P2/m,10,8
LiInTe4_id546_Final_E-3.48.cif,LiInTe4_id546_E-3.46.cif,LiInTe4,-3.4801,0.962,Semiconductor,I4_1/a,88,24
Li(GaTe4)2_id869_Final_E-3.48.cif,Li(GaTe4)2_id869_E-3.33.cif,Li(GaTe4)2,-3.4788,0.195,Semiconductor,P-42m,111,11
S_id302_Final_E-3.47.cif,S_id302_E-3.47.cif,S,-3.4722,1.978,Semiconductor,Pm-3m,221,8
KZnS2_id4167_Final_E-3.46.cif,KZnS2_id4167_E-3.19.cif,KZnS2,-3.4584,2.171,Semiconductor,P3_221,154,12
Li2AlZnTe4_id878_Final_E-3.45.cif,Li2AlZnTe4_id878_E-2.78.cif,Li2AlZnTe4,-3.4528,0.513,Semiconductor,P1,1,32
BSe12_id1773_Final_E-3.45.cif,BSe12_id1773_E-3.45.cif,BSe12,-3.4507,0.959,Semiconductor,I432,211,26
Li5MgAlTe4_id4708_Final_E-3.43.cif,Li5MgAlTe4_id4708_E-3.07.cif,Li5MgAlTe4,-3.4347,1.391,Semiconductor,P-42m,111,11
InTe_id2131_Final_E-3.43.cif,InTe_id2131_E-3.16.cif,InTe,-3.4346,0.0,Metal,Pca2_1,29,8
AlCd3Te5Se2S3_id57_Final_E-3.43.cif,AlCd3Te5Se2S3_id57_E-2.17.cif,AlCd3Te5Se2S3,-3.4333,0.0,Metal,P2_1,4,56
Se_id2912_Final_E-3.43.cif,Se_id2912_E-3.37.cif,Se,-3.4328,0.0,Metal,P1,1,56
Zn2GeSe3_id1762_Final_E-3.43.cif,Zn2GeSe3_id1762_E-3.39.cif,Zn2GeSe3,-3.4268,1.385,Semiconductor,Pm,6,12
K7O6_id3154_Final_E-3.43.cif,K7O6_id3154_E-3.43.cif,K7O6,-3.4263,1.107,Semiconductor,Im-3m,229,26
MgGaTe2_id2644_Final_E-3.42.cif,MgGaTe2_id2644_E-3.29.cif,MgGaTe2,-3.4238,0.716,Semiconductor,Pmmn,59,8
LiTe_id3861_Final_E-3.42.cif,LiTe_id3861_E-3.28.cif,LiTe,-3.4231,0.046,Metal,P2_1,4,8
Mg2ZnGaGe(TeSe)2_id150_Final_E-3.42.cif,Mg2ZnGaGe(TeSe)2_id150_E-2.66.cif,Mg2ZnGaGe(TeSe)2,-3.421,0.0,Metal,P1,1,36
Ba3SrLi4S3_id4120_Final_E-3.42.cif,Ba3SrLi4S3_id4120_E-3.42.cif,Ba3SrLi4S3,-3.4186,2.247,Semiconductor,Pm-3n,223,22
NaMgZnCdTe12As2PSe2_id4516_Final_E-3.41.cif,NaMgZnCdTe12As2PSe2_id4516_E-2.39.cif,NaMgZnCdTe12As2PSe2,-3.4133,0.832,Semiconductor,P1,1,21
Zn3GeS4_id2184_Final_E-3.41.cif,Zn3GeS4_id2184_E-3.37.cif,Zn3GeS4,-3.41,0.85,Semiconductor,I-42d,122,32
CdInTe2Se5_id1573_Final_E-3.41.cif,CdInTe2Se5_id1573_E-3.16.cif,CdInTe2Se5,-3.4061,0.01,Metal,P1,1,36
K2O_id4389_Final_E-3.41.cif,K2O_id4389_E-2.66.cif,K2O,-3.4054,1.244,Semiconductor,Pcc2,27,24
LiTe_id48_Final_E-3.40.cif,LiTe_id48_E-3.33.cif,LiTe,-3.4024,1.317,Semiconductor,P4/nmm,129,16
Sr2Ca3GaS2_id2884_Final_E-3.40.cif,Sr2Ca3GaS2_id2884_E-2.91.cif,Sr2Ca3GaS2,-3.4011,1.856,Semiconductor,P6_3/mmc,194,16
Zn2O_id2323_Final_E-3.39.cif,Zn2O_id2323_E-2.96.cif,Zn2O,-3.3902,0.013,Metal,P2_1,4,12
Sc4Ti(SeS10)2_id1777_Final_E-3.39.cif,Sc4Ti(SeS10)2_id1777_E-1.92.cif,Sc4Ti(SeS10)2,-3.3895,2.073,Semiconductor,P1,1,27
O2_id4070_Final_E-3.37.cif,O2_id4070_E-3.37.cif,O2,-3.3695,1.218,Semiconductor,Pn-3m,224,48
LiTe_id4398_Final_E-3.37.cif,LiTe_id4398_E-3.37.cif,LiTe,-3.3672,1.139,Semiconductor,P-3m1,164,4
Li6TeSe2_id2937_Final_E-3.36.cif,Li6TeSe2_id2937_E-3.30.cif,Li6TeSe2,-3.3639,1.718,Semiconductor,Fm-3m,225,36
Na2Li8CaAs6_id1150_Final_E-3.36.cif,Na2Li8CaAs6_id1150_E-2.57.cif,Na2Li8CaAs6,-3.3583,0.904,Semiconductor,P1,1,34
K2GeAs4_id3316_Final_E-3.35.cif,K2GeAs4_id3316_E-3.30.cif,K2GeAs4,-3.3547,0.446,Semiconductor,Fd-3m,227,56
K4Sr3S4_id60_Final_E-3.35.cif,K4Sr3S4_id60_E-3.23.cif,K4Sr3S4,-3.3541,2.579,Semiconductor,I-43m,217,22
K3Na3S4_id3887_Final_E-3.35.cif,K3Na3S4_id3887_E-2.61.cif,K3Na3S4,-3.354,2.441,Semiconductor,P1,1,20
CdO_id4760_Final_E-3.35.cif,CdO_id4760_E-3.35.cif,CdO,-3.3527,2.787,Semiconductor,P4/mmm,123,8
Ba2BeP_id4561_Final_E-3.35.cif,Ba2BeP_id4561_E-3.35.cif,Ba2BeP,-3.3524,0.198,Semiconductor,Fm-3m,225,16
Se_id3705_Final_E-3.35.cif,Se_id3705_E-3.31.cif,Se,-3.3516,1.455,Semiconductor,Pbca,61,8
BeZnB_id3896_Final_E-3.35.cif,BeZnB_id3896_E-2.95.cif,BeZnB,-3.3512,0.0,Metal,P6_222,180,18
Li2Te_id3838_Final_E-3.34.cif,Li2Te_id3838_E-3.34.cif,Li2Te,-3.338,0.043,Metal,P4/mmm,123,12
NaSe_id2329_Final_E-3.32.cif,NaSe_id2329_E-3.14.cif,NaSe,-3.324,0.643,Semiconductor,P4_2/m,84,16
NaSe_id3801_Final_E-3.32.cif,NaSe_id3801_E-3.32.cif,NaSe,-3.3233,1.281,Semiconductor,I4_1/amd,141,8
Na2Li2GeO_id3491_Final_E-3.31.cif,Na2Li2GeO_id3491_E-3.01.cif,Na2Li2GeO,-3.3083,1.425,Semiconductor,P4_322,95,24
Cd3O4_id2953_Final_E-3.30.cif,Cd3O4_id2953_E-3.29.cif,Cd3O4,-3.3019,1.116,Semiconductor,C222,21,14
ZnS_id4328_Final_E-3.30.cif,ZnS_id4328_E-3.05.cif,ZnS,-3.2973,0.962,Semiconductor,P4_32_12,96,16
O2_id2757_Final_E-3.30.cif,O2_id2757_E-3.20.cif,O2,-3.2962,1.138,Semiconductor,R-3c,167,24
Mg4TiAlZnSbTe3_id4460_Final_E-3.29.cif,Mg4TiAlZnSbTe3_id4460_E-2.78.cif,Mg4TiAlZnSbTe3,-3.2883,0.268,Semiconductor,R3,146,33
K3Cd3SbO9_id4506_Final_E-3.28.cif,K3Cd3SbO9_id4506_E-2.68.cif,K3Cd3SbO9,-3.283,0.234,Semiconductor,P-6m2,187,16
Te3Se_id2374_Final_E-3.28.cif,Te3Se_id2374_E-3.23.cif,Te3Se,-3.2766,0.0,Metal,I4/mmm,139,16
BaNa6AlZnSi6Sn7_id1728_Final_E-3.27.cif,BaNa6AlZnSi6Sn7_id1728_E-3.05.cif,BaNa6AlZnSi6Sn7,-3.275,0.0,Metal,P312,149,22
LiTe6_id4295_Final_E-3.27.cif,LiTe6_id4295_E-3.23.cif,LiTe6,-3.2723,0.915,Semiconductor,P-42m,111,7
K2Ba4PO_id2345_Final_E-3.27.cif,K2Ba4PO_id2345_E-2.41.cif,K2Ba4PO,-3.2714,0.195,Semiconductor,C2,5,24
Na7S3_id3384_Final_E-3.26.cif,Na7S3_id3384_E-3.25.cif,Na7S3,-3.256,1.156,Semiconductor,I-43d,220,40
Li5Zn2Te2(SeS)2_id3214_Final_E-3.26.cif,Li5Zn2Te2(SeS)2_id3214_E-3.07.cif,Li5Zn2Te2(SeS)2,-3.255,0.668,Semiconductor,P4_2mc,105,26
Ba(LiGe)2_id4312_Final_E-3.25.cif,Ba(LiGe)2_id4312_E-3.23.cif,Ba(LiGe)2,-3.25,0.691,Semiconductor,I4/mcm,140,20
Te5Se2_id1767_Final_E-3.25.cif,Te5Se2_id1767_E-3.07.cif,Te5Se2,-3.2485,0.748,Semiconductor,P3m1,156,7
BaCdSnSb_id110_Final_E-3.25.cif,BaCdSnSb_id110_E-3.24.cif,BaCdSnSb,-3.2481,0.0,Metal,Pmmm,47,4
K6CaS4_id1941_Final_E-3.24.cif,K6CaS4_id1941_E-3.24.cif,K6CaS4,-3.2436,1.782,Semiconductor,Im-3m,229,22
Al2CdTe4_id3548_Final_E-3.24.cif,Al2CdTe4_id3548_E-3.23.cif,Al2CdTe4,-3.236,0.051,Semiconductor,P4/mmm,123,7
InTe3_id4164_Final_E-3.24.cif,InTe3_id4164_E-3.21.cif,InTe3,-3.2359,0.0,Metal,P-6m2,187,4
NaMg2Al3Te4_id2231_Final_E-3.23.cif,NaMg2Al3Te4_id2231_E-2.90.cif,NaMg2Al3Te4,-3.234,0.08,Semiconductor,P2/m,10,20
Li2MgCdTe4_id1056_Final_E-3.23.cif,Li2MgCdTe4_id1056_E-2.56.cif,Li2MgCdTe4,-3.2305,1.289,Semiconductor,Cc,9,32
NaSrAlSbAs3_id1455_Final_E-3.22.cif,NaSrAlSbAs3_id1455_E-2.48.cif,NaSrAlSbAs3,-3.2179,0.0,Metal,P3m1,156,7
K4SnTe3_id1967_Final_E-3.22.cif,K4SnTe3_id1967_E-3.14.cif,K4SnTe3,-3.2153,0.122,Semiconductor,I4_1/a,88,32
Na2LiCd2Sn2P3_id2296_Final_E-3.21.cif,Na2LiCd2Sn2P3_id2296_E-2.55.cif,Na2LiCd2Sn2P3,-3.2127,0.0,Metal,P1,1,20
BeZnSi_id384_Final_E-3.21.cif,BeZnSi_id384_E-1.89.cif,BeZnSi,-3.2072,0.0,Metal,P1,1,24
In3Ga2O_id3773_Final_E-3.21.cif,In3Ga2O_id3773_E-3.21.cif,In3Ga2O,-3.2055,0.215,Semiconductor,Pn-3m,224,12
KSb4AsO2_id172_Final_E-3.20.cif,KSb4AsO2_id172_E-3.10.cif,KSb4AsO2,-3.2021,1.215,Semiconductor,Pmmm,47,8
Zn(TeSe)2_id1361_Final_E-3.20.cif,Zn(TeSe)2_id1361_E-3.14.cif,Zn(TeSe)2,-3.1996,0.671,Semiconductor,Pm,6,5
O2_id355_Final_E-3.20.cif,O2_id355_E-3.02.cif,O2,-3.1987,0.45,Semiconductor,R-3c,167,24
Na3Sb4_id782_Final_E-3.20.cif,Na3Sb4_id782_E-2.41.cif,Na3Sb4,-3.1975,0.12,Semiconductor,P-1,2,42
Na(CdSe2)2_id792_Final_E-3.20.cif,Na(CdSe2)2_id792_E-2.93.cif,Na(CdSe2)2,-3.1959,1.677,Semiconductor,P-42m,111,7
Li7As3_id4739_Final_E-3.19.cif,Li7As3_id4739_E-3.19.cif,Li7As3,-3.1914,0.99,Semiconductor,Pm-3n,223,20
K3Sb4_id360_Final_E-3.18.cif,K3Sb4_id360_E-3.06.cif,K3Sb4,-3.1832,1.258,Semiconductor,P3c1,158,14
Te_id4040_Final_E-3.18.cif,Te_id4040_E-3.00.cif,Te,-3.1825,0.768,Semiconductor,Pbca,61,8
KBa4Mg3O3_id1090_Final_E-3.18.cif,KBa4Mg3O3_id1090_E-3.18.cif,KBa4Mg3O3,-3.1825,1.597,Semiconductor,Pm-3n,223,22
Na3O_id4951_Final_E-3.18.cif,Na3O_id4951_E-2.36.cif,Na3O,-3.1787,1.851,Semiconductor,P-1,2,16
Te_id993_Final_E-3.18.cif,Te_id993_E-3.15.cif,Te,-3.1772,0.104,Semiconductor,Pbca,61,8
K4Li2In5GaS4_id4725_Final_E-3.18.cif,K4Li2In5GaS4_id4725_E-2.97.cif,K4Li2In5GaS4,-3.1752,0.078,Semiconductor,Cm,8,32
Li4AlSi2_id3666_Final_E-3.17.cif,Li4AlSi2_id3666_E-2.08.cif,Li4AlSi2,-3.1711,0.0,Metal,P1,1,28
Te_id4116_Final_E-3.17.cif,Te_id4116_E-3.06.cif,Te,-3.1703,0.592,Semiconductor,Pbcn,60,12
Ba2InGa3O2_id555_Final_E-3.17.cif,Ba2InGa3O2_id555_E-3.15.cif,Ba2InGa3O2,-3.1699,0.0,Metal,I4_122,98,32
Te_id2855_Final_E-3.17.cif,Te_id2855_E-3.15.cif,Te,-3.1663,0.741,Semiconductor,P4_222,93,12
Te_id4316_Final_E-3.16.cif,Te_id4316_E-3.12.cif,Te,-3.1644,0.038,Metal,P6_222,180,6
Te_id496_Final_E-3.16.cif,Te_id496_E-3.14.cif,Te,-3.1641,0.014,Metal,Pbca,61,8
Te_id3990_Final_E-3.16.cif,Te_id3990_E-3.16.cif,Te,-3.161,0.318,Semiconductor,Pbca,61,8
BaLi2Sb_id1096_Final_E-3.16.cif,BaLi2Sb_id1096_E-3.16.cif,BaLi2Sb,-3.1601,0.364,Semiconductor,Immm,71,8
Se4S_id2718_Final_E-3.16.cif,Se4S_id2718_E-3.10.cif,Se4S,-3.1595,0.0,Metal,I4_1/a,88,20
K12NaCa3InO6_id4691_Final_E-3.16.cif,K12NaCa3InO6_id4691_E-1.97.cif,K12NaCa3InO6,-3.1573,0.0,Metal,P-1,2,46
KNa4PS2_id1025_Final_E-3.16.cif,KNa4PS2_id1025_E-3.00.cif,KNa4PS2,-3.1572,0.047,Metal,I222,23,16
Ca2ZnAs_id4532_Final_E-3.16.cif,Ca2ZnAs_id4532_E-3.15.cif,Ca2ZnAs,-3.1561,0.174,Semiconductor,P6_3/mmc,194,8
Te_id1960_Final_E-3.15.cif,Te_id1960_E-3.14.cif,Te,-3.1527,0.968,Semiconductor,P2_12_12_1,19,8
Te_id1288_Final_E-3.15.cif,Te_id1288_E-3.11.cif,Te,-3.1522,1.367,Semiconductor,P2_12_12,18,8
Te_id1396_Final_E-3.15.cif,Te_id1396_E-3.14.cif,Te,-3.1516,0.249,Semiconductor,Pbca,61,8
NaCa4Zn3O3_id399_Final_E-3.15.cif,NaCa4Zn3O3_id399_E-3.15.cif,NaCa4Zn3O3,-3.1506,0.369,Semiconductor,Pm-3n,223,22
NaCa4Zn3O3_id4154_Final_E-3.15.cif,NaCa4Zn3O3_id4154_E-3.15.cif,NaCa4Zn3O3,-3.1506,0.372,Semiconductor,Pm-3n,223,22
Li2Zn4CdPS4_id3332_Final_E-3.15.cif,Li2Zn4CdPS4_id3332_E-2.87.cif,Li2Zn4CdPS4,-3.149,0.528,Semiconductor,P-42c,112,24
Te_id4117_Final_E-3.15.cif,Te_id4117_E-2.83.cif,Te,-3.1482,0.0,Metal,Pba2,32,18
Te_id2847_Final_E-3.15.cif,Te_id2847_E-3.14.cif,Te,-3.1468,0.0,Metal,P23,195,12
Zn(GaTe)2_id3412_Final_E-3.15.cif,Zn(GaTe)2_id3412_E-2.92.cif,Zn(GaTe)2,-3.1452,0.0,Metal,P-42_1m,113,10
Te_id2250_Final_E-3.14.cif,Te_id2250_E-3.13.cif,Te,-3.1431,0.995,Semiconductor,P4/m,83,8
Te_id593_Final_E-3.14.cif,Te_id593_E-3.12.cif,Te,-3.1425,0.914,Semiconductor,P6_3/m,176,14
Zn2GeB_id2900_Final_E-3.14.cif,Zn2GeB_id2900_E-3.09.cif,Zn2GeB,-3.1424,0.907,Semiconductor,P6_222,180,12
Na2LiSn2Te_id2881_Final_E-3.14.cif,Na2LiSn2Te_id2881_E-2.41.cif,Na2LiSn2Te,-3.1415,0.398,Semiconductor,P-1,2,12
Te_id2692_Final_E-3.14.cif,Te_id2692_E-3.05.cif,Te,-3.1414,0.33,Semiconductor,P2_12_12_1,19,16
LiMg2CdTe3As_id4549_Final_E-3.14.cif,LiMg2CdTe3As_id4549_E-2.84.cif,LiMg2CdTe3As,-3.1369,0.0,Metal,P1,1,32
NaCdInSn6Sb_id688_Final_E-3.14.cif,NaCdInSn6Sb_id688_E-3.12.cif,NaCdInSn6Sb,-3.1362,0.094,Semiconductor,P312,149,10
AlZnAs_id3232_Final_E-3.13.cif,AlZnAs_id3232_E-2.69.cif,AlZnAs,-3.128,0.0,Metal,Pca2_1,29,12
Li3Sb_id3731_Final_E-3.11.cif,Li3Sb_id3731_E-3.07.cif,Li3Sb,-3.1148,0.194,Semiconductor,Pa-3,205,16
ZnSe2_id322_Final_E-3.11.cif,ZnSe2_id322_E-2.37.cif,ZnSe2,-3.1146,0.0,Metal,P6_522,179,18
KNaSnP_id4268_Final_E-3.11.cif,KNaSnP_id4268_E-3.11.cif,KNaSnP,-3.1128,0.995,Semiconductor,P4_2/mmc,131,8
ZnCd2In3PS3_id2211_Final_E-3.11.cif,ZnCd2In3PS3_id2211_E-2.61.cif,ZnCd2In3PS3,-3.1097,0.0,Metal,Aem2,39,40
Na2ZnP2_id2295_Final_E-3.10.cif,Na2ZnP2_id2295_E-3.07.cif,Na2ZnP2,-3.1,0.877,Semiconductor,P4/mnc,128,20
KSr3N_id264_Final_E-3.09.cif,KSr3N_id264_E-3.09.cif,KSr3N,-3.0931,0.628,Semiconductor,Pm-3m,221,5
Mg2In2Te3_id1247_Final_E-3.09.cif,Mg2In2Te3_id1247_E-2.43.cif,Mg2In2Te3,-3.0915,0.0,Metal,P1,1,28
KCdGaTeSe2_id1623_Final_E-3.07.cif,KCdGaTeSe2_id1623_E-2.45.cif,KCdGaTeSe2,-3.0734,0.149,Semiconductor,Pca2_1,29,24
K4BaNaLiCd3InSnGe2AsP2O_id1500_Final_E-3.06.cif,K4BaNaLiCd3InSnGe2AsP2O_id1500_E-2.07.cif,K4BaNaLiCd3InSnGe2AsP2O,-3.0559,0.376,Semiconductor,P3_1,144,54
K2SiGe_id2407_Final_E-3.04.cif,K2SiGe_id2407_E-2.99.cif,K2SiGe,-3.0356,1.382,Semiconductor,P4_32_12,96,16
AlInGa_id2300_Final_E-3.02.cif,AlInGa_id2300_E-2.71.cif,AlInGa,-3.0177,0.0,Metal,P3_221,154,9
NaSr3Sb2_id3045_Final_E-3.01.cif,NaSr3Sb2_id3045_E-2.30.cif,NaSr3Sb2,-3.0068,0.095,Semiconductor,P6_5,170,36
KNa3TeSe2_id3309_Final_E-3.00.cif,KNa3TeSe2_id3309_E-2.82.cif,KNa3TeSe2,-3.0031,0.063,Semiconductor,R-3m,166,21
K4Na2SbS2_id3623_Final_E-2.99.cif,K4Na2SbS2_id3623_E-2.52.cif,K4Na2SbS2,-2.9945,1.572,Semiconductor,Imm2,44,18
Na2SrLi2In4(SnSb)2_id1156_Final_E-2.99.cif,Na2SrLi2In4(SnSb)2_id1156_E-2.59.cif,Na2SrLi2In4(SnSb)2,-2.9924,0.0,Metal,Iba2,45,52
LiMgTe_id2638_Final_E-2.98.cif,LiMgTe_id2638_E-2.98.cif,LiMgTe,-2.9787,1.16,Semiconductor,F-43m,216,12
O2_id4222_Final_E-2.98.cif,O2_id4222_E-2.98.cif,O2,-2.9774,2.61,Semiconductor,R-3c,167,24
K3O_id4302_Final_E-2.96.cif,K3O_id4302_E-2.89.cif,K3O,-2.9613,0.279,Semiconductor,R-3c,167,24
Ba4Sb_id3196_Final_E-2.95.cif,Ba4Sb_id3196_E-2.95.cif,Ba4Sb,-2.9539,0.283,Semiconductor,Pban,50,10
Na8Sb7_id1349_Final_E-2.93.cif,Na8Sb7_id1349_E-2.77.cif,Na8Sb7,-2.9311,0.0,Metal,Fm-3m,225,60
Na(LiSe2)3_id701_Final_E-2.92.cif,Na(LiSe2)3_id701_E-2.92.cif,Na(LiSe2)3,-2.9247,0.211,Semiconductor,Im-3m,229,20
BeZnGaTe_id2926_Final_E-2.92.cif,BeZnGaTe_id2926_E-2.33.cif,BeZnGaTe,-2.9239,0.0,Metal,P2_1/m,11,8
Mg2SbTe2_id1999_Final_E-2.92.cif,Mg2SbTe2_id1999_E-2.25.cif,Mg2SbTe2,-2.9199,0.0,Metal,P4_2mc,105,10
K3SrInSn5_id2394_Final_E-2.91.cif,K3SrInSn5_id2394_E-2.29.cif,K3SrInSn5,-2.9078,0.402,Semiconductor,P1,1,20
Zn2CdS2_id4139_Final_E-2.90.cif,Zn2CdS2_id4139_E-2.77.cif,Zn2CdS2,-2.8964,1.63,Semiconductor,Pca2_1,29,20
CaMg4GeO_id923_Final_E-2.89.cif,CaMg4GeO_id923_E-2.52.cif,CaMg4GeO,-2.8858,0.0,Metal,P4/mmm,123,14
Mg2Cd2In6Ga2Sn6Ge_id1178_Final_E-2.88.cif,Mg2Cd2In6Ga2Sn6Ge_id1178_E-1.91.cif,Mg2Cd2In6Ga2Sn6Ge,-2.8841,0.0,Metal,P6_4,172,57
Ba(CdTe)2_id2595_Final_E-2.88.cif,Ba(CdTe)2_id2595_E-2.85.cif,Ba(CdTe)2,-2.8813,0.014,Metal,P4_2/nbc,133,40
K3Ge4_id4664_Final_E-2.88.cif,K3Ge4_id4664_E-2.51.cif,K3Ge4,-2.8786,1.129,Semiconductor,P6mm,183,7
Na3N_id4333_Final_E-2.86.cif,Na3N_id4333_E-2.76.cif,Na3N,-2.8634,0.0,Metal,C222_1,20,16
Na4Sb3_id4984_Final_E-2.86.cif,Na4Sb3_id4984_E-2.79.cif,Na4Sb3,-2.8604,0.782,Semiconductor,P4_22_12,94,14
Na5Ti2In_id2456_Final_E-2.85.cif,Na5Ti2In_id2456_E-2.21.cif,Na5Ti2In,-2.8526,0.407,Semiconductor,P-1,2,16
Cd4O3_id2377_Final_E-2.85.cif,Cd4O3_id2377_E-2.32.cif,Cd4O3,-2.852,0.531,Semiconductor,P1,1,28
Mg3ZnAs6_id2065_Final_E-2.83.cif,Mg3ZnAs6_id2065_E-2.83.cif,Mg3ZnAs6,-2.8293,1.02,Semiconductor,Fm-3m,225,40
K2Cd3In3O2_id3257_Final_E-2.82.cif,K2Cd3In3O2_id3257_E-2.40.cif,K2Cd3In3O2,-2.8175,0.0,Metal,C2/c,15,40
Na4Ge3_id3361_Final_E-2.82.cif,Na4Ge3_id3361_E-2.48.cif,Na4Ge3,-2.8169,0.688,Semiconductor,P1,1,28
K3ScTe3_id4110_Final_E-2.81.cif,K3ScTe3_id4110_E-2.81.cif,K3ScTe3,-2.8109,0.307,Semiconductor,Pm-3n,223,14
Ge3As2Se_id1610_Final_E-2.80.cif,Ge3As2Se_id1610_E-2.80.cif,Ge3As2Se,-2.7998,0.872,Semiconductor,P4/mmm,123,6
Na4As3_id1032_Final_E-2.80.cif,Na4As3_id1032_E-2.79.cif,Na4As3,-2.7983,1.227,Semiconductor,I-43d,220,28
Na2MgSb2_id3025_Final_E-2.80.cif,Na2MgSb2_id3025_E-2.50.cif,Na2MgSb2,-2.7964,0.0,Metal,R-3,148,45
Li3CdTe3_id4107_Final_E-2.78.cif,Li3CdTe3_id4107_E-2.78.cif,Li3CdTe3,-2.7818,1.582,Semiconductor,Pm-3n,223,14
Ba2As5_id2274_Final_E-2.77.cif,Ba2As5_id2274_E-2.77.cif,Ba2As5,-2.7673,0.077,Semiconductor,P6_3/mcm,193,14
K2ScAlZnGaGeS_id3263_Final_E-2.76.cif,K2ScAlZnGaGeS_id3263_E-2.28.cif,K2ScAlZnGaGeS,-2.7598,0.0,Metal,P1,1,32
Na2P_id2760_Final_E-2.76.cif,Na2P_id2760_E-2.41.cif,Na2P,-2.7577,1.163,Semiconductor,P4_12_12,92,12
Li9GeAs4_id2167_Final_E-2.75.cif,Li9GeAs4_id2167_E-2.75.cif,Li9GeAs4,-2.7547,0.511,Semiconductor,Im-3m,229,28
KSn_id2533_Final_E-2.75.cif,KSn_id2533_E-2.75.cif,KSn,-2.7545,0.184,Semiconductor,Fd-3m,227,8
Na2LiAlZn5O4_id699_Final_E-2.75.cif,Na2LiAlZn5O4_id699_E-2.49.cif,Na2LiAlZn5O4,-2.7508,0.0,Metal,P-42c,112,26
Ca3B_id2506_Final_E-2.74.cif,Ca3B_id2506_E-2.73.cif,Ca3B,-2.7381,0.012,Metal,P6_222,180,12
Sr(LiGa)4_id3897_Final_E-2.73.cif,Sr(LiGa)4_id3897_E-1.59.cif,Sr(LiGa)4,-2.7287,0.0,Metal,Ccce,68,18
Mg2Ge_id3556_Final_E-2.73.cif,Mg2Ge_id3556_E-2.11.cif,Mg2Ge,-2.7258,0.0,Metal,Pcc2,27,12
Na2Te_id4419_Final_E-2.70.cif,Na2Te_id4419_E-2.46.cif,Na2Te,-2.7039,1.767,Semiconductor,P2_1,4,12
CaZnTe_id2740_Final_E-2.69.cif,CaZnTe_id2740_E-2.69.cif,CaZnTe,-2.6935,1.104,Semiconductor,P6_3/mmc,194,6
K4Na4InTe4_id294_Final_E-2.69.cif,K4Na4InTe4_id294_E-2.60.cif,K4Na4InTe4,-2.6929,1.73,Semiconductor,I4/m,87,26
